"Id","ID pojazdu","ID pasażera","Rola","Data urodzenia","Płeć","Uprawnienia do prowadzenia pojazdu","Liczba lat kierowania","Przyczyna wypadku","Kara","Pod wpływem","Obrażenia","Nieprawidłowe użycie","...7","...10"
107366296,"1","1","Kierujący","1996-01-05","Kobieta","Nie wymagane",NA,"Inne przyczyny",NA,"Trzeźwy","Ranny lekko",NA,NA,NA
107369021,"1","1","Kierujący","1963-01-01","Mężczyzna","Posiada","36",NA,NA,"Trzeźwy",NA,NA,NA,NA
107369021,"2","1","Kierujący","1987-08-02","Mężczyzna","Nie wymagane",NA,"Nieudzielenie pierwszeństwa przejazdu","Mandat karny","Trzeźwy","Ranny lekko",NA,NA,NA
107369041,"1","1","Kierujący","1998-05-02","Mężczyzna","Posiada","2","Nieudzielenie pierwszeństwa przejazdu","Dochodzenie","Trzeźwy",NA,NA,NA,NA
107369041,"2","1","Kierujący","1956-05-08","Kobieta","Nie wymagane",NA,NA,NA,"Trzeźwy","Ranny ciężko",NA,NA,NA
107369048,"1","1","Kierujący","1990-01-21","Kobieta","Nie wymagane",NA,NA,NA,"Trzeźwy",NA,NA,NA,NA
107369048,"2","1","Kierujący","1973-09-30","Mężczyzna","Posiada","10","Nieudzielenie pierwszeństwa przejazdu","Mandat karny","Trzeźwy",NA,NA,NA,NA
107369104,"1","1","Kierujący","1987-05-24","Kobieta","Posiada","1",NA,NA,"Trzeźwy",NA,NA,NA,NA
107369104,"2","1","Kierujący","1962-01-31","Mężczyzna","Posiada","36","Inne przyczyny","Mandat karny","Trzeźwy",NA,NA,NA,NA
107369402,"1","1","Kierujący","1959-11-01","Kobieta","Posiada","21","Nieudzielenie pierwszeństwa przejazdu","Mandat karny","Trzeźwy",NA,NA,NA,NA
107369402,"2","1","Kierujący","1950-08-11","Mężczyzna","Nie wymagane",NA,NA,NA,"Trzeźwy",NA,NA,NA,NA
107369616,"1","1","Kierujący","1972-04-03","Mężczyzna","Nie wymagane",NA,NA,NA,"Trzeźwy",NA,NA,NA,NA
107369616,"2","1","Kierujący","1997-03-12","Kobieta","Posiada","1","Nieudzielenie pierwszeństwa przejazdu","Mandat karny","Trzeźwy",NA,NA,NA,NA
107370053,"1","1","Kierujący","1978-02-17","Kobieta","Posiada","6","Nieudzielenie pierwszeństwa przejazdu","Pouczenie","Trzeźwy",NA,NA,NA,NA
107370053,"2","1","Kierujący","1983-12-01","Mężczyzna","Nie wymagane",NA,NA,NA,"Trzeźwy",NA,NA,NA,NA
107370348,"1","1","Kierujący","1977-11-05","Mężczyzna","Nie wymagane",NA,NA,NA,"Trzeźwy","Ranny lekko",NA,NA,NA
107370348,"2","1","Kierujący","1976-02-10","Mężczyzna","Posiada","20","Nieudzielenie pierwszeństwa przejazdu","Dochodzenie","Trzeźwy",NA,NA,NA,NA
107373245,"1","1","Kierujący","1958-09-29","Mężczyzna","Posiada","42",NA,NA,"Trzeźwy",NA,NA,NA,NA
107373245,"2","1","Kierujący","2004-06-21","Mężczyzna","Nie wymagane",NA,"Nieudzielenie pierwszeństwa przejazdu","Dochodzenie","Trzeźwy",NA,NA,NA,NA
107373305,"1","1","Kierujący","1981-04-28","Mężczyzna","Posiada","16",NA,NA,"Trzeźwy",NA,NA,NA,NA
107373305,"2","1","Kierujący","1970-05-14","Mężczyzna","Nie wymagane",NA,"Nieprawidłowe: omijanie","Mandat karny","Trzeźwy",NA,NA,NA,NA
107373618,"1","1","Kierujący","1970-12-23","Mężczyzna","Nie wymagane",NA,NA,NA,"Trzeźwy",NA,NA,NA,NA
107373618,"2","1","Kierujący","1958-06-08","Mężczyzna","Posiada","37","Nieudzielenie pierwszeństwa przejazdu","Pouczenie","Trzeźwy",NA,NA,NA,NA
107373784,"1","1","Kierujący","1951-12-17","Mężczyzna","Posiada","42",NA,NA,"Trzeźwy",NA,NA,NA,NA
107373784,"2","1","Kierujący","2003-02-04","Mężczyzna","Posiada","4","Nieprawidłowe: skręcanie","Dochodzenie","Trzeźwy","Ranny lekko",NA,NA,NA
107373951,"1","1","Kierujący","1978-09-12","Mężczyzna","Nie wymagane",NA,"Inne przyczyny","Dochodzenie","Trzeźwy","Ranny lekko",NA,NA,NA
107374852,"1","1","Kierujący","1963-10-07","Mężczyzna","Nie wymagane",NA,"Wjazd przy czerwonym świetle","Mandat karny","Trzeźwy",NA,NA,NA,NA
107374852,"2","1","Kierujący","1997-03-29","Kobieta","Posiada","2",NA,NA,"Trzeźwy",NA,NA,NA,NA
107375379,"1","1","Kierujący","1941-06-22","Mężczyzna","Nie wymagane",NA,"Nieprzestrzeganie innych sygnałów","Pouczenie","Trzeźwy",NA,NA,NA,NA
107375379,"2","1","Kierujący","1953-06-11","Mężczyzna","Posiada","39",NA,NA,"Trzeźwy",NA,NA,NA,NA
107375764,"1","1","Kierujący","1998-10-17","Mężczyzna","Posiada","2",NA,NA,"Trzeźwy",NA,NA,NA,NA
107375764,"2","1","Kierujący","1951-08-11","Mężczyzna","Nie wymagane",NA,"Inne przyczyny","Dochodzenie","Alkoholu","Ranny ciężko",NA,NA,NA
107376556,"1","1","Kierujący","1972-09-13","Mężczyzna","Nie wymagane",NA,"Nieprawidłowe: skręcanie","Pouczenie","Trzeźwy",NA,NA,NA,NA
107376556,"2","1","Kierujący","1998-06-26","Kobieta","Posiada","2",NA,NA,"Trzeźwy",NA,NA,NA,NA
107376608,"1","1","Kierujący","1965-02-27","Mężczyzna","Nie wymagane",NA,NA,NA,"Trzeźwy","Ranny ciężko",NA,NA,NA
107376608,"2","1","Kierujący","1966-03-26","Kobieta","Posiada","8","Nieudzielenie pierwszeństwa przejazdu","Dochodzenie","Trzeźwy",NA,NA,NA,NA
107380843,"1","1","Kierujący","1995-05-19","Mężczyzna","Nie wymagane",NA,NA,NA,"Trzeźwy","Ranny lekko",NA,NA,NA
107380843,"2","1","Kierujący","Nieustalona","Nie ustalono",NA,NA,"Nieudzielenie pierwszeństwa przejazdu","Wniosek o ukaranie","Trzeźwy",NA,NA,NA,NA
107380883,"1","1","Kierujący","1948-10-01","Mężczyzna","Posiada","54","Nieudzielenie pierwszeństwa przejazdu","Dochodzenie","Trzeźwy",NA,NA,NA,NA
107380883,"2","1","Kierujący","1961-09-04","Kobieta","Nie wymagane",NA,NA,NA,"Trzeźwy","Ranny lekko",NA,NA,NA
107381835,"1","1","Kierujący","1991-05-31","Mężczyzna","Posiada","4","Nieudzielenie pierwszeństwa przejazdu","Wniosek o ukaranie","Trzeźwy",NA,NA,NA,NA
107381835,"2","1","Kierujący","1972-09-05","Kobieta","Nie wymagane",NA,NA,NA,"Trzeźwy","Ranny ciężko",NA,NA,NA
107381997,"1","1","Kierujący","1989-11-14","Kobieta","Nie wymagane",NA,NA,NA,"Trzeźwy","Ranny lekko",NA,NA,NA
107381997,"2","1","Kierujący","1997-08-13","Kobieta","Posiada","0","Nieudzielenie pierwszeństwa przejazdu","Dochodzenie","Trzeźwy",NA,NA,NA,NA
107382334,"1","1","Kierujący","1970-09-06","Kobieta","Nie wymagane",NA,NA,NA,"Trzeźwy",NA,NA,NA,NA
107382334,"2","1","Kierujący","1983-05-19","Mężczyzna","Posiada","16","Nieudzielenie pierwszeństwa przejazdu","Mandat karny","Trzeźwy",NA,NA,NA,NA
107382491,"1","1","Kierujący","2006-06-12","Mężczyzna","Nie posiada",NA,"Nieudzielenie pierwszeństwa przejazdu","Inny organ","Trzeźwy",NA,NA,NA,NA
107382491,"2","1","Kierujący","1959-06-22","Kobieta","Posiada","22",NA,NA,"Trzeźwy",NA,NA,NA,NA
107382492,"1","1","Kierujący","2008-10-17","Mężczyzna","Nie posiada",NA,NA,NA,"Nie badano","Ranny ciężko",NA,NA,NA
107382492,"2","1","Kierujący","Nieustalona","Nie ustalono",NA,NA,"Inne przyczyny","Dochodzenie","Nie badano",NA,NA,NA,NA
107382552,"1","1","Kierujący","Nieustalona","Nie ustalono",NA,NA,"Inne przyczyny","Wniosek o ukaranie","Trzeźwy",NA,NA,NA,NA
107382552,"2","1","Kierujący","1984-03-12","Mężczyzna","Posiada","17",NA,NA,"Trzeźwy",NA,NA,NA,NA
107382788,"1","1","Kierujący","1953-10-08","Mężczyzna","Nie wymagane",NA,NA,NA,"Trzeźwy","Ranny lekko",NA,NA,NA
107382788,"2","1","Kierujący","1982-03-25","Mężczyzna","Posiada","15","Nieudzielenie pierwszeństwa przejazdu","Dochodzenie","Trzeźwy",NA,NA,NA,NA
107384067,"1","1","Kierujący","2007-03-20","Mężczyzna","Nie posiada",NA,"Nieudzielenie pierwszeństwa przejazdu","Dochodzenie","Trzeźwy",NA,NA,NA,NA
107384067,"2","1","Kierujący","1988-03-16","Kobieta","Posiada","8",NA,NA,"Trzeźwy",NA,NA,NA,NA
107384741,"1","1","Kierujący","1995-05-01","Mężczyzna","Posiada","5",NA,NA,"Trzeźwy",NA,NA,NA,NA
107384741,"2","1","Kierujący","1962-06-17","Mężczyzna","Posiada","38","Nieudzielenie pierwszeństwa przejazdu","Mandat karny","Trzeźwy",NA,NA,NA,NA
107385092,"1","1","Kierujący","1979-03-21","Mężczyzna","Posiada","18","Nieudzielenie pierwszeństwa przejazdu","Mandat karny","Trzeźwy",NA,NA,NA,NA
107385092,"2","1","Kierujący","1947-05-26","Mężczyzna","Nie wymagane",NA,NA,NA,"Trzeźwy","Ranny lekko",NA,NA,NA
107385149,"1","1","Kierujący","1949-07-28","Mężczyzna","Nie wymagane",NA,NA,NA,"Trzeźwy","Ranny lekko",NA,NA,NA
107385149,"2","1","Kierujący","1985-03-27","Mężczyzna","Posiada","15","Nieprawidłowe przejeżdżanie przejazdu dla rowerzystów","Dochodzenie","Trzeźwy",NA,NA,NA,NA
107385603,"1","1","Kierujący","1986-05-05","Kobieta","Posiada","9","Nieudzielenie pierwszeństwa przejazdu","Dochodzenie","Trzeźwy",NA,NA,NA,NA
107385603,"2","1","Kierujący","1997-07-15","Kobieta","Nie wymagane",NA,NA,NA,"Trzeźwy","Ranny lekko",NA,NA,NA
107385967,"1","1","Kierujący","1954-09-01","Mężczyzna","Nie wymagane",NA,"Nieudzielenie pierwszeństwa przejazdu","Mandat karny","Trzeźwy",NA,NA,NA,NA
107385967,"2","1","Kierujący","1978-05-16","Mężczyzna","Posiada","22",NA,NA,"Trzeźwy",NA,NA,NA,NA
107386140,"1","1","Kierujący","1985-02-21","Mężczyzna","Posiada","15",NA,NA,"Trzeźwy",NA,NA,NA,NA
107386140,"2","1","Kierujący","1971-05-20","Mężczyzna","Posiada","47","Nieprawidłowe przejeżdżanie przejazdu dla rowerzystów","Mandat karny","Trzeźwy",NA,NA,NA,NA
107386161,"1","1","Kierujący","1964-01-16","Mężczyzna","Nie wymagane",NA,NA,"Wniosek o ukaranie","Trzeźwy","Ranny lekko",NA,NA,NA
107386161,"2","1","Kierujący","1971-01-12","Mężczyzna","Posiada","30",NA,"Wniosek o ukaranie","Trzeźwy",NA,NA,NA,NA
107388021,"1","1","Kierujący","1948-06-01","Mężczyzna","Posiada","53","Nieudzielenie pierwszeństwa przejazdu","Dochodzenie","Trzeźwy",NA,NA,NA,NA
107388021,"2","1","Kierujący","1992-04-24","Mężczyzna","Posiada","12",NA,NA,"Trzeźwy","Ranny lekko",NA,NA,NA
107388211,"1","1","Kierujący","1987-04-04","Kobieta","Nie wymagane",NA,NA,NA,"Trzeźwy",NA,NA,NA,NA
107388211,"2","1","Kierujący","1960-03-05","Mężczyzna","Posiada","32","Nieudzielenie pierwszeństwa przejazdu","Mandat karny","Trzeźwy",NA,NA,NA,NA
107388415,"1","1","Kierujący","1986-01-25","Mężczyzna","Nie wymagane",NA,NA,NA,"Trzeźwy","Ranny lekko",NA,NA,NA
107388415,"2","1","Kierujący","1977-07-18","Mężczyzna","Posiada","23","Nieprawidłowe przejeżdżanie przejazdu dla rowerzystów","Dochodzenie","Trzeźwy",NA,NA,NA,NA
107388520,"1","1","Kierujący","1977-03-30","Kobieta","Posiada","12",NA,NA,"Trzeźwy",NA,NA,NA,NA
107388520,"2","1","Kierujący","1968-07-30","Mężczyzna","Nie wymagane",NA,"Nieprawidłowe: skręcanie","Dochodzenie","Alkoholu","Ranny lekko",NA,NA,NA
107389159,"1","1","Kierujący","1995-12-28","Mężczyzna","Posiada","1",NA,NA,"Trzeźwy",NA,NA,NA,NA
107389159,"2","1","Kierujący","1985-04-17","Mężczyzna","Nie wymagane",NA,"Nieudzielenie pierwszeństwa przejazdu","Mandat karny","Trzeźwy",NA,NA,NA,NA
107389341,"1","1","Kierujący","1960-04-28","Mężczyzna","Posiada","25",NA,NA,"Trzeźwy",NA,NA,NA,NA
107389341,"2","1","Kierujący","1952-03-24","Mężczyzna","Nie wymagane",NA,NA,"Wniosek o ukaranie","Trzeźwy","Ranny lekko",NA,NA,NA
107389564,"1","1","Kierujący","1972-08-16","Kobieta","Posiada","18","Nieudzielenie pierwszeństwa przejazdu","Mandat karny","Trzeźwy",NA,NA,NA,NA
107389564,"2","1","Kierujący","1974-06-23","Kobieta","Nie wymagane",NA,NA,NA,"Trzeźwy",NA,NA,NA,NA
107390035,"1","1","Kierujący","1962-06-02","Mężczyzna","Nie wymagane",NA,"Nieprawidłowe: wymijanie","Mandat karny","Trzeźwy",NA,NA,NA,NA
107390035,"2","1","Kierujący","1988-08-01","Mężczyzna","Nie wymagane",NA,NA,NA,"Trzeźwy",NA,NA,NA,NA
107390808,"1","1","Kierujący","1973-04-04","Mężczyzna","Nie wymagane",NA,"Inne przyczyny","Pouczenie","Trzeźwy",NA,NA,NA,NA
107390808,"2","1","Kierujący","1977-09-07","Kobieta","Posiada","21",NA,NA,"Trzeźwy",NA,NA,NA,NA
107391397,"1","1","Kierujący","1969-04-12","Kobieta","Posiada","27","Nieudzielenie pierwszeństwa przejazdu","Dochodzenie","Trzeźwy",NA,NA,NA,NA
107391397,"2","1","Kierujący","1950-09-13","Kobieta","Nie wymagane",NA,NA,NA,"Trzeźwy","Ranny lekko",NA,NA,NA
107392289,"1","1","Kierujący","1998-01-26","Mężczyzna","Nie wymagane",NA,NA,NA,"Trzeźwy",NA,NA,NA,NA
107392289,"2","1","Kierujący","1953-07-12","Mężczyzna","Posiada","26","Nieudzielenie pierwszeństwa przejazdu","Mandat karny","Trzeźwy",NA,NA,NA,NA
107392892,"1","1","Kierujący","1995-05-10","Kobieta","Posiada","5","Nieudzielenie pierwszeństwa przejazdu","Dochodzenie","Trzeźwy",NA,NA,NA,NA
107392892,"2","1","Kierujący","1988-10-06","Mężczyzna","Nie wymagane",NA,NA,NA,"Trzeźwy","Ranny lekko",NA,NA,NA
107394074,"1","1","Kierujący","2005-10-07","Kobieta","Nie posiada",NA,NA,NA,"Trzeźwy",NA,NA,NA,NA
107394074,"2","1","Kierujący","Nieustalona","Mężczyzna",NA,NA,"Nieudzielenie pierwszeństwa przejazdu","Inny sposób zakończenia","Nie badano",NA,NA,NA,NA
107395961,"1","1","Kierujący","1964-03-12","Mężczyzna","Nie wymagane",NA,"Nieprawidłowe: wymijanie","Pouczenie","Trzeźwy",NA,NA,NA,NA
107395961,"2","1","Kierujący","1970-12-28","Kobieta","Nie wymagane",NA,"Nieprawidłowe: wymijanie","Pouczenie","Trzeźwy",NA,NA,NA,NA
107396266,"1","1","Kierujący","1956-11-23","Mężczyzna","Posiada","44","Nieudzielenie pierwszeństwa przejazdu","Mandat karny","Trzeźwy",NA,NA,NA,NA
107396266,"2","1","Kierujący","2002-08-22","Mężczyzna","Nie wymagane",NA,NA,NA,"Trzeźwy",NA,NA,NA,NA
107398103,"1","1","Kierujący","1976-06-26","Kobieta","Posiada","16","Nieprawidłowe przejeżdżanie przejazdu dla rowerzystów","Mandat karny","Trzeźwy",NA,NA,NA,NA
107398103,"2","1","Kierujący","2007-09-30","Mężczyzna","Nie wymagane",NA,NA,NA,"Trzeźwy",NA,NA,NA,NA
107400543,"1","1","Kierujący","1966-09-18","Mężczyzna","Posiada","25","Nieprawidłowe przejeżdżanie przejazdu dla rowerzystów","Pouczenie","Trzeźwy",NA,NA,NA,NA
107400543,"2","1","Kierujący","1995-09-06","Kobieta","Nie wymagane",NA,NA,NA,"Trzeźwy",NA,NA,NA,NA
107401664,"1","1","Kierujący","1956-10-17","Mężczyzna","Nie wymagane",NA,NA,NA,"Trzeźwy",NA,NA,NA,NA
107401664,"2","1","Kierujący","1976-03-21","Mężczyzna","Posiada","24","Nieprawidłowe: skręcanie","Mandat karny","Trzeźwy",NA,NA,NA,NA
107402151,"1","1","Kierujący","2006-11-23","Kobieta","Nie wymagane",NA,NA,NA,"Trzeźwy",NA,NA,NA,NA
107402151,"2","1","Kierujący","Nieustalona","Nie ustalono","Nie wymagane",NA,"Nieudzielenie pierwszeństwa przejazdu","Wniosek o ukaranie","Trzeźwy",NA,NA,NA,NA
107402725,"1","1","Kierujący","Nieustalona","Nie ustalono",NA,NA,"Nieprawidłowe przejeżdżanie przejazdu dla rowerzystów","Wniosek o ukaranie","Trzeźwy",NA,NA,NA,NA
107402725,"2","1","Kierujący","Nieustalona","Kobieta","Nie wymagane",NA,NA,NA,"Trzeźwy",NA,NA,NA,NA
107403056,"1","1","Kierujący","1995-01-13","Mężczyzna","Posiada","3","Nieudzielenie pierwszeństwa przejazdu","Dochodzenie","Trzeźwy",NA,NA,NA,NA
107403056,"2","1","Kierujący","1993-12-21","Kobieta","Nie wymagane",NA,NA,NA,"Trzeźwy","Ranny lekko",NA,NA,NA
107404790,"1","1","Kierujący","1931-03-24","Mężczyzna","Posiada","67","Nieprawidłowe: wyprzedzanie","Mandat karny","Trzeźwy",NA,NA,NA,NA
107404790,"2","1","Kierujący","1955-07-12","Mężczyzna","Nie wymagane",NA,NA,NA,"Trzeźwy","Ranny lekko",NA,NA,NA
107405879,"1","1","Kierujący","1980-01-04","Kobieta","Posiada","19","Nieudzielenie pierwszeństwa przejazdu","Dochodzenie","Trzeźwy",NA,NA,NA,NA
107405879,"2","1","Kierujący","1945-08-30","Mężczyzna","Nie wymagane",NA,NA,NA,"Trzeźwy","Ranny ciężko",NA,NA,NA
107405960,"1","1","Kierujący","1986-11-26","Mężczyzna","Nie wymagane",NA,NA,NA,"Trzeźwy",NA,NA,NA,NA
107405960,"2","1","Kierujący","1951-05-28","Mężczyzna","Posiada","36","Nieprawidłowe przejeżdżanie przejazdu dla rowerzystów","Pouczenie","Trzeźwy",NA,NA,NA,NA
107411374,"1","1","Kierujący","1974-08-25","Kobieta","Nie wymagane",NA,NA,NA,"Trzeźwy",NA,NA,NA,NA
107411374,"2","1","Kierujący","1962-12-09","Mężczyzna","Posiada","36","Nieprawidłowe: wyprzedzanie","Mandat karny","Trzeźwy",NA,NA,NA,NA
107411548,"1","1","Kierujący","1941-07-18","Kobieta","Posiada","51","Nieudzielenie pierwszeństwa przejazdu","Dochodzenie","Trzeźwy",NA,NA,NA,NA
107411548,"2","1","Kierujący","1988-09-21","Mężczyzna","Nie wymagane",NA,NA,NA,"Trzeźwy","Ranny lekko",NA,NA,NA
107413618,"1","1","Kierujący","1956-05-27","Kobieta","Posiada","46","Nieudzielenie pierwszeństwa przejazdu","Dochodzenie","Trzeźwy",NA,NA,NA,NA
107413618,"2","1","Kierujący","1961-10-20","Kobieta","Nie wymagane",NA,NA,NA,"Trzeźwy","Ranny lekko",NA,NA,NA
107414015,"1","1","Kierujący","1961-10-01","Mężczyzna","Nie wymagane",NA,NA,NA,"Trzeźwy","Ranny lekko",NA,NA,NA
107414015,"2","1","Kierujący","1933-07-11","Mężczyzna","Posiada","16","Nieudzielenie pierwszeństwa przejazdu","Dochodzenie","Trzeźwy",NA,NA,NA,NA
107414430,"1","1","Kierujący","1989-05-08","Mężczyzna","Posiada","2",NA,NA,"Trzeźwy",NA,NA,NA,NA
107414430,"2","1","Kierujący","Nieustalona","Nie ustalono",NA,NA,"Nieprawidłowe: omijanie","Wniosek o ukaranie","Trzeźwy",NA,NA,NA,NA
107418836,"1","1","Kierujący","1987-02-19","Mężczyzna","Posiada","10","Nieudzielenie pierwszeństwa przejazdu","Dochodzenie","Trzeźwy",NA,NA,NA,NA
107418836,"2","1","Kierujący","1974-07-28","Mężczyzna","Nie wymagane",NA,NA,NA,"Trzeźwy","Ranny lekko",NA,NA,NA
107419259,"1","1","Kierujący","1956-04-13","Mężczyzna","Nie wymagane",NA,"Nieudzielenie pierwszeństwa przejazdu","Mandat karny","Trzeźwy",NA,NA,NA,NA
107419259,"2","1","Kierujący","1996-10-07","Kobieta","Posiada","1",NA,NA,"Trzeźwy",NA,NA,NA,NA
107427700,"1","1","Kierujący","1995-08-19","Mężczyzna","Posiada","5","Nieprawidłowe: cofanie","Mandat karny","Trzeźwy",NA,NA,NA,NA
107427700,"2","1","Kierujący","1953-03-26","Mężczyzna","Nie wymagane",NA,NA,NA,"Trzeźwy",NA,NA,NA,NA
107429369,"1","1","Kierujący","1952-05-01","Mężczyzna","Nie wymagane",NA,NA,"Dochodzenie","Trzeźwy","Ranny lekko",NA,NA,NA
107429369,"2","1","Kierujący","1997-10-19","Kobieta","Posiada","2",NA,NA,"Trzeźwy",NA,NA,NA,NA
107429950,"1","1","Kierujący","1981-04-01","Mężczyzna","Nie wymagane",NA,NA,NA,"Trzeźwy","Ranny lekko",NA,NA,NA
107429950,"2","1","Kierujący","1990-04-25","Kobieta","Posiada","10","Nieudzielenie pierwszeństwa przejazdu","Wniosek o ukaranie","Trzeźwy",NA,NA,NA,NA
107430537,"1","1","Kierujący","1941-12-03","Mężczyzna","Posiada","49",NA,NA,"Trzeźwy",NA,NA,NA,NA
107430537,"2","1","Kierujący","1929-04-25","Mężczyzna","Nie wymagane",NA,"Nieudzielenie pierwszeństwa przejazdu","Dochodzenie","Trzeźwy","Ranny ciężko",NA,NA,NA
107432145,"1","1","Kierujący","1948-04-04","Mężczyzna","Posiada","50",NA,NA,"Trzeźwy",NA,NA,NA,NA
107432145,"2","1","Kierujący","2008-06-04","Mężczyzna","Nie posiada",NA,"Nieudzielenie pierwszeństwa przejazdu","Dochodzenie","Trzeźwy","Ranny lekko",NA,NA,NA
107432304,"1","1","Kierujący","1996-03-21","Mężczyzna","Posiada","2","Nieudzielenie pierwszeństwa przejazdu","Dochodzenie","Trzeźwy",NA,NA,NA,NA
107432304,"2","1","Kierujący","1991-02-18","Mężczyzna","Nie wymagane",NA,NA,NA,"Trzeźwy","Ranny lekko",NA,NA,NA
107433047,"1","1","Kierujący","Nieustalona","Nie ustalono",NA,NA,"Nieudzielenie pierwszeństwa przejazdu","Dochodzenie","Trzeźwy",NA,NA,NA,NA
107433047,"2","1","Kierujący","1996-05-15","Mężczyzna","Nie wymagane",NA,NA,NA,"Trzeźwy","Ranny lekko",NA,NA,NA
107433816,"1","1","Kierujący","1956-08-28","Mężczyzna","Posiada","40","Nieudzielenie pierwszeństwa przejazdu","Mandat karny","Trzeźwy",NA,NA,NA,NA
107433816,"2","1","Kierujący","1987-01-14","Mężczyzna","Nie wymagane",NA,NA,NA,"Trzeźwy",NA,NA,NA,NA
107434396,"1","1","Kierujący","1970-09-27","Kobieta","Nie wymagane",NA,NA,NA,"Trzeźwy","Ranny lekko",NA,NA,NA
107434396,"2","1","Kierujący","1988-09-28","Kobieta","Posiada","1","Nieudzielenie pierwszeństwa przejazdu","Pouczenie","Trzeźwy",NA,NA,NA,NA
107434444,"1","1","Kierujący","1987-01-26","Mężczyzna","Nie wymagane",NA,"Nieudzielenie pierwszeństwa przejazdu","Mandat karny","Trzeźwy",NA,NA,NA,NA
107434444,"2","1","Kierujący","1977-05-16","Kobieta","Posiada","23",NA,NA,"Trzeźwy",NA,NA,NA,NA
107437349,"1","1","Kierujący","Nieustalona","Kobieta",NA,NA,"Nieudzielenie pierwszeństwa przejazdu","Dochodzenie","Trzeźwy",NA,NA,NA,NA
107437349,"2","1","Kierujący","1959-04-20","Mężczyzna","Nie wymagane",NA,NA,NA,"Trzeźwy","Ranny lekko",NA,NA,NA
107438888,"1","1","Kierujący","1996-11-25","Mężczyzna","Nie wymagane",NA,NA,NA,"Trzeźwy",NA,NA,NA,NA
107438888,"2","1","Kierujący","1965-05-01","Mężczyzna","Posiada","35","Nieudzielenie pierwszeństwa przejazdu","Mandat karny","Trzeźwy",NA,NA,NA,NA
107440007,"1","1","Kierujący","1993-08-28","Kobieta","Nie wymagane",NA,NA,NA,"Trzeźwy","Ranny lekko",NA,NA,NA
107440007,"2","1","Kierujący","1995-08-09","Mężczyzna","Posiada","5","Nieudzielenie pierwszeństwa przejazdu","Dochodzenie","Trzeźwy",NA,NA,NA,NA
107442784,"1","1","Kierujący","1953-07-25","Mężczyzna","Nie wymagane",NA,"Nieudzielenie pierwszeństwa przejazdu","Dochodzenie","Alkoholu",NA,NA,NA,NA
107442784,"2","1","Kierujący","1987-01-06","Mężczyzna","Posiada","12",NA,NA,"Trzeźwy",NA,NA,NA,NA
107442833,"1","1","Kierujący","1975-02-10","Kobieta","Nie wymagane",NA,NA,NA,"Trzeźwy","Ranny lekko",NA,NA,NA
107442833,"2","1","Kierujący","1972-04-18","Kobieta","Posiada","10","Nieudzielenie pierwszeństwa przejazdu","Dochodzenie","Trzeźwy",NA,NA,NA,NA
107443009,"1","1","Kierujący","1983-06-05","Kobieta","Nie wymagane",NA,NA,NA,"Trzeźwy",NA,NA,NA,NA
107443009,"2","1","Kierujący","1976-08-08","Kobieta","Posiada","13","Nieudzielenie pierwszeństwa przejazdu","Dochodzenie","Trzeźwy",NA,NA,NA,NA
107443664,"1","1","Kierujący","1998-10-09","Mężczyzna","Nie wymagane",NA,"Nieudzielenie pierwszeństwa przejazdu","Dochodzenie","Trzeźwy","Ranny ciężko",NA,NA,NA
107443664,"2","1","Kierujący","1978-02-17","Kobieta","Posiada","22",NA,NA,"Trzeźwy",NA,NA,NA,NA
107444125,"1","1","Kierujący","1980-01-02","Mężczyzna","Posiada","20","Nieudzielenie pierwszeństwa przejazdu","Mandat karny","Trzeźwy",NA,NA,NA,NA
107444125,"2","1","Kierujący","1992-03-16","Kobieta","Nie wymagane",NA,NA,NA,"Trzeźwy",NA,NA,NA,NA
107445175,"1","1","Kierujący","1957-04-29","Kobieta","Nie wymagane",NA,NA,NA,"Trzeźwy",NA,NA,NA,NA
107445175,"2","1","Kierujący","1990-08-16","Mężczyzna","Posiada","9","Nieudzielenie pierwszeństwa przejazdu","Mandat karny","Trzeźwy",NA,NA,NA,NA
107446072,"1","1","Kierujący","1950-12-15","Mężczyzna","Nie wymagane",NA,NA,NA,"Trzeźwy","Ranny ciężko",NA,NA,NA
