"Id","ID pojazdu","ID pasażera","Rola","Data urodzenia","Płeć","Uprawnienia do prowadzenia pojazdu","Liczba lat kierowania","Przyczyna wypadku","Kara","Pod wpływem","Obrażenia","Nieprawidłowe użycie"
98065509,"2","1","Kierujący","1956-08-25","Mężczyzna","Posiada",NA,"Nieudzielenie pierwszeństwa przejazdu","Dochodzenie","Trzeźwy",NA,NA
98065876,"1","1","Kierujący","1989-06-09","Kobieta","Posiada","4","Nieudzielenie pierwszeństwa przejazdu","Dochodzenie","Trzeźwy",NA,NA
98065876,"2","1","Kierujący","1974-11-17","Mężczyzna","Posiada","11",NA,NA,"Trzeźwy","Ranny lekko",NA
98066554,"1","1","Kierujący","1967-12-15","Mężczyzna","Nie wymagane",NA,"Nieudzielenie pierwszeństwa przejazdu","Mandat karny","Trzeźwy",NA,NA
98066554,"2","1","Kierujący","1976-04-30","Mężczyzna","Posiada","20",NA,NA,"Trzeźwy",NA,NA
98067115,"1","1","Kierujący","1985-09-02","Kobieta","Posiada","10","Nieudzielenie pierwszeństwa przejazdu","Dochodzenie","Trzeźwy",NA,NA
98067115,"2","1","Kierujący","1991-07-26","Mężczyzna","Posiada","5",NA,NA,"Trzeźwy","Ranny lekko",NA
98067129,"1","1","Kierujący","1959-01-30","Kobieta","Posiada","13","Nieudzielenie pierwszeństwa przejazdu","Dochodzenie","Trzeźwy",NA,NA
98067129,"2","1","Kierujący","1956-07-13","Mężczyzna","Nie wymagane",NA,NA,NA,"Trzeźwy","Ranny ciężko",NA
98068499,"1","1","Kierujący","1941-01-14","Mężczyzna","Nie wymagane",NA,"Nieprawidłowe: przejeżdżanie przejścia dla pieszych","Mandat karny","Alkoholu",NA,NA
98068499,"2","1","Kierujący","1983-07-17","Mężczyzna","Posiada","1",NA,NA,"Trzeźwy",NA,NA
98068874,"1","1","Kierujący","Nieustalona","Mężczyzna",NA,NA,"Nieudzielenie pierwszeństwa przejazdu","Dochodzenie","Trzeźwy",NA,NA
98068874,"2","1","Kierujący","1993-04-14","Mężczyzna","Posiada","2",NA,NA,"Trzeźwy","Ranny lekko",NA
98072758,"1","1","Kierujący","1993-04-29","Mężczyzna","Nie wymagane",NA,"Nieprawidłowe: skręcanie","Pouczenie","Trzeźwy",NA,NA
98072758,"2","1","Kierujący","1994-01-06","Mężczyzna","Posiada","1",NA,NA,"Trzeźwy",NA,NA
98077144,"1","1","Kierujący","Nieustalona","Nie ustalono",NA,NA,"Nieudzielenie pierwszeństwa przejazdu","Wniosek o ukaranie","Trzeźwy",NA,NA
98077144,"2","1","Kierujący","1953-02-21","Mężczyzna","Nie wymagane",NA,NA,NA,"Trzeźwy",NA,NA
98077969,"1","1","Kierujący","1931-01-13","Mężczyzna","Posiada","45","Nieudzielenie pierwszeństwa przejazdu","Dochodzenie","Trzeźwy",NA,NA
98077969,"2","1","Kierujący","1952-10-31","Kobieta","Nie wymagane",NA,NA,NA,"Trzeźwy","Ranny lekko",NA
98080141,"1","1","Kierujący","1987-06-06","Mężczyzna","Posiada","8","Nieudzielenie pierwszeństwa przejazdu","Dochodzenie","Trzeźwy",NA,NA
98080141,"2","1","Kierujący","1991-07-12","Kobieta","Posiada","4",NA,NA,"Trzeźwy",NA,NA
98084038,"1","1","Kierujący","1993-06-13","Mężczyzna","Posiada","2","Niedostosowanie prędkości do warunków ruchu","Dochodzenie","Trzeźwy",NA,NA
98084038,"2","1","Kierujący","1947-09-25","Mężczyzna","Nie wymagane",NA,NA,NA,"Trzeźwy","Ranny lekko",NA
98086201,"1","1","Kierujący","1946-03-11","Mężczyzna","Posiada","42","Nieudzielenie pierwszeństwa przejazdu","Mandat karny","Trzeźwy",NA,NA
98086201,"2","1","Kierujący","1952-04-15","Mężczyzna","Nie wymagane",NA,NA,NA,"Trzeźwy",NA,NA
98086419,"1","1","Kierujący","1975-01-20","Mężczyzna","Posiada","7",NA,NA,"Trzeźwy",NA,NA
98086419,"2","1","Kierujący","1952-11-27","Mężczyzna","Nie wymagane",NA,"Nieprawidłowe: przejeżdżanie przejścia dla pieszych","Dochodzenie","Trzeźwy","Ranny ciężko",NA
98087953,"1","1","Kierujący","1990-11-26","Mężczyzna","Posiada",NA,NA,NA,"Trzeźwy",NA,NA
98087953,"2","1","Kierujący","1988-10-21","Mężczyzna","Nie wymagane",NA,NA,NA,"Trzeźwy",NA,NA
